tourney_id,old_tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
2971,2019-7490,20190513,Gwangju CH,Hard,64,C,8308,1499530.98
2972,2019-7494,20190408,Barletta CH,Clay,64,C,6994,1387606.46
2973,2019-7496,20190304,Zhuhai CH,Hard,64,C,7504,1132868.47
2974,2019-7536,20190610,Lyon  CH,Clay,64,C,5763,1232717.71
2975,2019-7542,20190708,Winnipeg CH,Hard,64,C,7848,1309029.59
2976,2019-7557,20190715,Gatineau CH,Hard,64,C,8102,1630331.65
2977,2019-7584,20190204,Budapest CH,Hard,64,C,7335,1286718.71
2978,2019-7586,20191028,Playford CH,Hard,64,C,4617,1073449.25
2979,2019-7652,20190114,Koblenz CH,Hard,64,C,7219,893680.56
2980,2019-7703,20190401,Sophia Antipolis CH,Clay,64,C,8876,1755899.02
2981,2019-7707,20190422,Francavilla Al Mare CH,Clay,64,C,6936,1898867.99
2982,2019-7736,20190506,Shymkent CH,Clay,64,C,6432,1302573.16
2983,2019-7740,20190610,Nottingham CH,Grass,64,C,6035,1262224.93
2984,2019-7742,20190513,Lisboa CH,Clay,64,C,6567,1071670.89
2985,2019-7746,20190902,Jinan CH,Hard,64,C,5891,1082826.52
2986,2019-7772,20190729,Chengdu CH,Hard,64,C,7296,1310054.77
2987,2019-7774,20190812,Vancouver  CH,Hard,64,C,5377,1149604.72
2988,2019-7783,20190318,Zhangjiagang CH,Hard,64,C,5440,1278815.29
2989,2019-7791,20190603,Almaty CH,Clay,64,C,6888,1195250.59
2990,2019-7793,20191014,Ismaning CH,Hard,64,C,5910,1770558.6
2991,2019-7797,20191028,Shenzhen CH,Hard,64,C,6366,1541617.31
2992,2019-7841,20181231,Playford CH,Hard,64,C,4945,1078488.62
2993,2019-7845,20190121,Newport Beach CH,Hard,64,C,4377,877848.03
2994,2019-7849,20190204,Chennai CH,Hard,64,C,4647,1460820.61
2995,2019-7851,20190225,Indian Wells CH,Hard,64,C,7599,1117587.57
2996,2019-7853,20190121,Punta Del Este CH,Clay,64,C,6451,1235371.05
2997,2019-7874,20190318,Lille CH,Hard,64,C,6274,1472905.12
2998,2019-7878,20190325,Marbella CH,Clay,64,C,5019,1136223.42
2999,2019-7880,20190218,Bangkok CH,Hard,64,C,6225,1584050.84
3000,2019-7909,20190401,Villena CH,Clay,64,C,8332,1707757.48
3001,2019-7911,20190429,Puerto Vallarta CH,Hard,64,C,6449,1658665.18
3002,2019-7913,20190506,Braga CH,Clay,64,C,5554,1286505.46
3003,2019-7916,20190916,Glasgow CH,Hard,64,C,9085,1362729.18
3004,2019-7922,20190729,Sopot CH,Clay,64,C,5627,992610.17
3005,2019-7973,20190826,Mallorca CH,Hard,64,C,5193,1096423.61
3006,2019-8266,20190805,Augsburg CH,Clay,64,C,6935,1369643.51
3007,2019-8268,20190805,Yokkaichi CH,Hard,64,C,5083,1256929.5
3008,2019-8270,20190826,Baotou CH,Clay,64,C,4741,1040533.87
3009,2019-8281,20190916,Columbus CH,Hard,64,C,9505,2280303.41
3010,2019-8285,20190930,Nur-Sultan CH,Hard,64,C,6536,1513454.82
3011,2019-8297,20191021,Hamburg CH,Hard,64,C,7289,1967627.36
3012,2019-8310,20191111,Helsinki CH,Hard,64,C,7374,675161.8
3013,2019-8312,20191118,Maia CH,Clay,64,C,7544,1437144.65
3014,2019-9001,20190708,Perugia CH,Clay,64,C,5622,1392442.1
3015,2019-9003,20190617,Bratislava CH,Clay,64,C,6000,1576731.05
3016,2019-9005,20190617,Ilkley CH,Grass,64,C,7135,1524029.55
3017,2019-9028,20190805,Manerbio CH,Clay,64,C,6629,1030720.35
3018,2019-9118,20190902,New Haven CH,Hard,64,C,6484,1650654.15
3019,2019-9120,20190902,Cassis CH,Hard,64,C,7180,951563.27
3020,2019-9124,20190923,Florence CH,Clay,64,C,6224,1027519.67
3021,2019-9130,20191021,Liuzhou CH,Hard,64,C,9002,1388004.04
3022,2019-9132,20190930,Barcelona CH,Clay,64,C,6518,1410969.88
3023,2019-9134,20191111,Houston CH,Hard,64,C,3971,652884.64
3024,2019-9152,20181231,Orlando CH,Hard,64,C,5545,1186891.59
3025,2019-9154,20190128,Cleveland CH,Hard,64,C,2885,560942.03
3026,2019-9160,20190107,Da Nang CH,Hard,64,C,7700,1610287.49
3027,2019-9162,20190225,Pau CH,Hard,64,C,7213,1633123.77
3028,2019-9167,20190311,Phoenix CH,Hard,64,C,5227,1013844.82
3029,2019-9171,20190408,Murcia CH,Clay,64,C,7313,1620815.6
3030,2019-9186,20190520,Jerusalem CH,Hard,64,C,7499,1316831.48
3031,2019-9188,20190603,Little Rock CH,Hard,64,C,8375,1307432.12
3032,2019-9190,20190617,Parma CH,Clay,64,C,5826,1296158.39
3033,2019-9192,20190610,Shymkent CH,Clay,64,C,5782,1025560.93
3034,2019-9194,20190610,Columbus CH,Hard,64,C,4996,618701.04
3035,2019-9196,20190701,Ludwigshafen CH,Clay,64,C,5899,1012805.93
3036,2019-9198,20190715,Amersfoort CH,Clay,64,C,8125,1759280.61
3037,2018-0083,20181029,Eckental CH,Hard,32,C,3875,812236.96
3038,2018-0091,20180219,Kyoto CH,Hard,32,C,2684,647568.31
3039,2018-0213,20180326,San Luis Potosi CH,Clay,32,C,3518,754011.65
3040,2018-0221,20180723,Tampere CH,Clay,32,C,3940,935921.38
3041,2018-0228,20180709,Winnetka CH,Hard,32,C,3127,661003.64
3042,2018-0363,20181105,Knoxville CH,Hard,32,C,1647,351320.53
3043,2018-0398,20180212,Cherbourg CH,Hard,32,C,3573,639193.86
3044,2018-0444,20181105,Bratislava CH,Hard,32,C,3227,694833.14
3045,2018-0447,20180514,Samarkand CH,Clay,32,C,2547,492657.27
3046,2018-0448,20180910,Szczecin CH,Clay,32,C,2739,562698.34
3047,2018-0460,20180514,Heilbronn CH,Clay,32,C,3316,815629.14
3048,2018-0467,20180806,Aptos CH,Hard,32,C,2627,448789.23
3049,2018-0526,20180709,Braunschweig CH,Clay,32,C,3032,641396.48
3050,2018-0544,20181105,Montevideo CH,Clay,32,C,2578,390096.62
3051,2018-0558,20180604,Prostejov CH,Clay,32,C,3873,767679.13
3052,2018-0586,20180730,Lexington CH,Hard,32,C,3031,533157.7
3053,2018-0600,20180723,Prague CH,Clay,32,C,3274,647191.3
3054,2018-0603,20180618,Fergana CH,Hard,32,C,2556,521635.61
3055,2018-0637,20181112,Champaign CH,Hard,32,C,2782,653748.79
3056,2018-0670,20180723,Binghamton CH,Hard,32,C,3520,625612.0
3057,2018-0686,20180716,Scheveningen CH,Clay,32,C,3176,655384.16
3058,2018-0692,20180423,Tallahassee CH,Clay,32,C,2843,640157.96
3059,2018-0695,20180129,Dallas CH,Hard,32,C,3704,922575.64
3060,2018-0783,20180730,Segovia CH,Hard,32,C,3279,953199.61
3061,2018-0784,20180903,Sevilla CH,Hard,32,C,2480,430369.55
3062,2018-0786,20180604,Poznan CH,Clay,32,C,2679,557186.73
3063,2018-0854,20180219,Bergamo CH,Hard,32,C,2954,661344.44
3064,2018-0877,20180723,Granby CH,Hard,32,C,3581,736887.5
3065,2018-1539,20180423,Leon CH,Hard,32,C,2702,609186.1
3066,2018-1541,20180416,Tunis CH,Clay,32,C,3375,668227.82
3067,2018-1607,20180910,Banja Luka CH,Clay,32,C,3003,527587.33
3068,2018-1741,20180514,Busan CH,Hard,32,C,3709,885309.27
3069,2018-1743,20180702,Recanati CH,Hard,32,C,4347,810781.76
3070,2018-1763,20180903,Genova CH,Clay,32,C,4084,810632.6
3071,2018-1768,20180924,Tiburon CH,Hard,32,C,2885,682506.77
3072,2018-1796,20180326,St.Brieuc CH,Hard,32,C,2690,526508.86
3073,2018-1797,20180430,Ostrava CH,Clay,32,C,4327,758034.63
3074,2018-2120,20180813,Cordenons CH,Clay,32,C,2969,725902.57
3075,2018-2151,20180507,Rome CH,Clay,32,C,4009,769796.33
3076,2018-2205,20180101,Noumea CH,Hard,32,C,3347,660316.08
3077,2018-2273,20180924,Orleans CH,Hard,32,C,3323,598727.85
3078,2018-2278,20180409,Taipei CH,Hard,32,C,2632,517255.13
3079,2018-3351,20181001,Stockton CH,Hard,32,C,3658,796072.7
3080,2018-3406,20180305,Santiago CH,Clay,32,C,4599,979657.49
3081,2018-3463,20180625,Milan CH,Clay,32,C,2478,374359.81
3082,2018-3473,20180827,Como CH,Clay,32,C,3993,720582.1
3083,2018-3503,20180122,Rennes CH,Hard,32,C,3770,721942.21
3084,2018-3618,20180716,Astana CH,Hard,32,C,3693,870398.95
3085,2018-3627,20180618,L'Aquila CH,Clay,32,C,2999,556178.37
3086,2018-3824,20180514,Bordeaux CH,Clay,32,C,3682,662833.85
3087,2018-3945,20180716,San Benedetto Del Tronto CH,Clay,32,C,3097,896992.06
3088,2018-3967,20180507,Karshi CH,Hard,32,C,2851,644146.83
3089,2018-4012,20181008,Tashkent CH,Hard,32,C,2841,481720.17
3090,2018-5018,20180129,Burnie CH,Hard,32,C,3912,777097.15
3091,2018-5047,20180101,Bangkok CH,Hard,32,C,3179,582564.1
3092,2018-5049,20180611,Caltanissetta CH,Clay,32,C,2871,558657.8
3093,2018-5067,20180430,Savannah CH,Clay,32,C,3932,654169.97
3094,2018-5069,20180416,Sarasota CH,Clay,32,C,3068,536689.5
3095,2018-6055,20181029,Charlottesville CH,Hard,32,C,3875,989470.19
3096,2018-6156,20180702,Marburg CH,Clay,32,C,3511,577250.92
3097,2018-6204,20181008,Ortisei CH,Hard,32,C,1952,438707.62
3098,2018-6239,20180129,Quimper CH,Hard,32,C,3932,679288.95
3099,2018-6244,20180326,Le Gosier CH,Hard,32,C,3255,691418.14
3100,2018-6284,20180416,Guadalajara CH,Hard,32,C,3072,578917.46
3101,2018-6307,20181001,Campinas CH,Clay,32,C,4008,777568.98
3102,2018-6313,20180910,Shanghai CH,Hard,32,C,3984,894477.73
3103,2018-6486,20180312,Irving CH,Hard,32,C,3625,693204.66
3104,2018-6490,20180917,Kaohsiung CH,Hard,32,C,2763,555932.88
3105,2018-6572,20180423,Anning CH,Clay,32,C,3523,815484.64
3106,2018-6579,20181022,Lima CH,Clay,32,C,3413,622968.32
3107,2018-6590,20180917,Sibiu CH,Clay,32,C,2849,759475.32
3108,2018-6626,20180226,Yokohama CH,Hard,32,C,3740,786550.84
3109,2018-6724,20180409,Mexico City CH,Clay,32,C,2951,472763.79
3110,2018-6757,20180618,Blois CH,Clay,32,C,2618,427393.34
3111,2018-6787,20180806,Portoroz CH,Hard,32,C,2724,552344.34
3112,2018-6795,20180730,Liberec CH,Clay,32,C,4407,956236.39
3113,2018-6809,20180813,Meerbusch CH,Clay,32,C,2434,497114.09
3114,2018-6857,20181105,Mouilleron-Le-Captif CH,Hard,32,C,2912,706275.56
3115,2018-6865,20181022,Traralgon CH,Hard,32,C,3290,847702.49
3116,2018-6911,20181119,Andria CH,Hard,32,C,3089,621014.17
3117,2018-6963,20180219,Cuernavaca CH,Hard,32,C,2886,615293.26
3118,2018-7004,20180312,Shenzhen CH,Hard,32,C,3949,670186.82
3119,2018-7009,20180507,Aix En Provence CH,Clay,32,C,4009,790340.11
3120,2018-7011,20180507,Gimcheon CH,Hard,32,C,4185,677686.22
3121,2018-7015,20180528,Vicenza CH,Clay,32,C,2981,655324.59
3122,2018-7021,20180521,Mestre CH,Clay,32,C,2938,625103.02
3123,2018-7027,20180416,Nanchang CH,Clay,32,C,3506,611771.25
3124,2018-7083,20180910,Istanbul CH,Hard,32,C,4160,998452.61
3125,2018-7085,20180917,Biella CH,Clay,32,C,3346,798369.28
3126,2018-7100,20181119,Pune CH,Hard,32,C,2363,497526.27
3127,2018-7201,20181008,Santo Domingo CH,Clay,32,C,1818,365813.43
3128,2018-7203,20180205,Launceston CH,Hard,32,C,3159,781848.04
3129,2018-7235,20180312,Drummondville CH,Hard,32,C,2132,391797.6
3130,2018-7288,20180430,Seoul CH,Hard,32,C,3434,799770.87
3131,2018-7297,20180604,Surbiton CH,Grass,32,C,2926,599882.64
3132,2018-7316,20180910,Cary CH,Hard,32,C,2616,416733.1
3133,2018-7318,20180917,Columbus CH,Hard,32,C,3333,735943.12
3134,2018-7339,20181008,Fairfield CH,Hard,32,C,3292,501643.82
3135,2018-7341,20181022,Brest CH,Hard,32,C,4131,910152.87
3136,2018-7343,20181015,Ningbo CH,Hard,32,C,2827,664106.26
3137,2018-7345,20181022,Las Vegas CH,Hard,32,C,3614,673633.53
3138,2018-7351,20181001,Monterrey CH,Hard,32,C,2228,484119.31
3139,2018-7391,20181029,Guayaquil CH,Clay,32,C,2579,510423.04
3140,2018-7393,20180108,Canberra CH,Hard,32,C,2529,452562.59
3141,2018-7395,20181112,Buenos Aires CH,Clay,32,C,3289,642623.16
3142,2018-7397,20181112,Kobe CH,Hard,32,C,3026,684721.53
3143,2018-7490,20180813,Gwangju CH,Hard,32,C,3183,584569.14
3144,2018-7494,20180409,Barletta CH,Clay,32,C,3207,556200.33
3145,2018-7496,20180305,Zhuhai CH,Hard,32,C,3226,890652.8
3146,2018-7536,20180611,Lyon CH,Clay,32,C,4239,763570.48
3147,2018-7540,20180709,Bastad CH,Clay,32,C,3010,611651.26
3148,2018-7542,20180709,Winnipeg CH,Hard,32,C,3249,630706.77
3149,2018-7557,20180716,Gatineau CH,Hard,32,C,4238,799136.02
3150,2018-7584,20180205,Budapest CH,Hard,32,C,2410,574480.29
3151,2018-7586,20181029,Canberra CH,Hard,32,C,3647,902919.06
3152,2018-7652,20180115,Koblenz CH,Hard,32,C,4129,835438.1
3153,2018-7697,20180205,San Francisco CH,Hard,32,C,4092,887220.9
3154,2018-7705,20180402,Panama City CH,Clay,32,C,2722,520955.72
3155,2018-7707,20180423,Francavilla Al Mare CH,Clay,32,C,3895,941709.63
3156,2018-7736,20180604,Shymkent CH,Clay,32,C,3772,661175.99
3157,2018-7740,20180611,Nottingham CH,Grass,32,C,2780,608989.08
3158,2018-7742,20180514,Lisbon CH,Clay,32,C,2385,507962.15
3159,2018-7746,20180806,Jinan CH,Hard,32,C,4298,746345.22
3160,2018-7772,20180730,Chengdu CH,Hard,32,C,3603,564795.68
3161,2018-7774,20180813,Vancouver CH,Hard,32,C,3260,624873.59
3162,2018-7783,20180903,Zhangjiagang CH,Hard,32,C,3025,619390.86
3163,2018-7791,20180611,Almaty CH,Clay,32,C,3755,660901.03
3164,2018-7793,20181015,Ismaning CH,Hard,32,C,4003,854091.24
3165,2018-7797,20181029,Shenzhen CH,Hard,32,C,1810,354142.34
3166,2018-7808,20181112,Bengaluru CH,Hard,32,C,3867,773728.58
3167,2018-7841,20180101,Playford CH,Hard,32,C,4377,844209.45
3168,2018-7845,20180122,Newport Beach CH,Hard,32,C,2803,636381.57
3169,2018-7849,20180212,Chennai CH,Hard,32,C,2715,561141.36
3170,2018-7851,20180226,Indian Wells CH,Hard,32,C,3138,744817.27
3171,2018-7853,20180226,Punta Del Este CH,Clay,32,C,3233,569976.15
3172,2018-7874,20180319,Lille CH,Hard,32,C,3063,616117.83
3173,2018-7876,20180319,Qujing CH,Hard,32,C,4177,759510.9
3174,2018-7878,20180326,Marbella CH,Clay,32,C,3363,600887.13
3175,2018-7880,20180108,Bangkok CH,Hard,32,C,2931,553141.92
3176,2018-7909,20180402,Alicante CH,Clay,32,C,2510,489941.2
3177,2018-7911,20180430,Puerto Vallarta CH,Hard,32,C,2235,397363.34
3178,2018-7913,20180507,Braga CH,Clay,32,C,2726,580355.5
3179,2018-7916,20180430,Glasgow CH,Hard,32,C,3053,601598.74
3180,2018-7918,20180521,Loughborough CH,Hard,32,C,3372,653469.74
3181,2018-7920,20180723,Padova CH,Clay,32,C,2646,633112.55
3182,2018-7922,20180730,Sopot CH,Clay,32,C,3532,830213.33
3183,2018-7971,20180806,Pullach CH,Clay,32,C,4207,818203.9
3184,2018-7973,20180827,Mallorca CH,Hard,32,C,3796,690895.43
3185,2018-9001,20180709,Perugia CH,Clay,32,C,3069,579631.08
3186,2018-9003,20180618,Poprad Tatry CH,Clay,32,C,2821,494677.53
3187,2018-9005,20180618,Ilkley CH,Grass,32,C,3777,593799.62
3188,2018-9118,20180903,Chicago CH,Hard,32,C,5015,948095.62
3189,2018-9120,20180903,Cassis CH,Hard,32,C,3899,829404.65
3190,2018-9124,20181001,Florence  CH,Clay,32,C,2680,484929.83
3191,2018-9126,20181001,Almaty CH,Hard,32,C,4188,725393.95
3192,2018-9128,20181015,Calgary  CH,Hard,32,C,2919,606966.49
3193,2018-9130,20181022,Liuzhou CH,Hard,32,C,2387,383275.34
3194,2018-9132,20181008,Barcelona CH,Clay,32,C,3437,842537.58
3195,2018-9134,20181112,Houston CH,Hard,32,C,2594,475459.35
3196,2020-1049,20200106,Auckland,Hard,32,I,3594,538590.38
3197,2020-0800,20200106,Brisbane,Hard,32,P,3592,616014.13
3198,2020-1063,20200106,Shenzhen,Hard,32,I,2623,594367.83
3199,2020-1050,20200113,Hobart,Hard,32,I,3779,786376.41
3200,2020-1096,20200210,Hua Hin,Hard,32,I,2245,432656.08
3201,2020-1086,20200210,St. Petersburg,Hard,32,P,2596,398757.95
3202,2020-0718,20200217,Dubai,Hard,32,P,3513,687951.68
3203,2020-1003,20200224,Doha,Hard,64,P,7051,1141012.26
3204,2020-2011,20200302,Lyon,Hard,32,I,3487,452459.95
3205,2020-1039,20200302,Monterrey,Hard,32,I,3991,801363.04
3206,2020-0466,20200803,Palermo,Clay,32,I,3773,763291.37
3207,2020-2022,20200810,Lexington,Hard,32,I,3447,673026.8
3208,2020-1082,20200810,Prague,Clay,32,I,3342,706318.29
3209,2020-2020,20200907,Istanbul,Clay,32,I,3698,778953.31
3210,2020-0406,20200921,Strasbourg,Clay,32,I,3057,649668.06
3211,2020-2025,20201019,Ostrava,Hard,32,P,3190,712074.54
3212,2020-0528,20201109,Linz,Hard,32,I,3582,912620.51
3213,2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,20200205,Fed Cup G1 RR: COL vs VEN,Clay,2,D,228,46823.99
3214,2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,20200207,Fed Cup G1 RR: PAR vs COL,Clay,2,D,228,45781.73
3215,2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,20200206,Fed Cup G1 RR: PAR vs VEN,Clay,2,D,203,40855.18
3216,2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,20200206,Fed Cup G1 RR: ARG vs CHI,Clay,2,D,210,41410.28
3217,2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,20200205,Fed Cup G1 RR: ARG vs MEX,Clay,2,D,193,38996.94
3218,2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,20200207,Fed Cup G1 RR: ARG vs PER,Clay,2,D,176,33571.76
3219,2020-W-FC-2020-G1-AM-B-M-CHI-MEX-01,20200207,Fed Cup G1 RR: CHI vs MEX,Clay,2,D,253,49213.48
3220,2020-W-FC-2020-G1-AM-B-M-CHI-PER-01,20200205,Fed Cup G1 RR: CHI vs PER,Clay,2,D,209,41459.04
3221,2020-W-FC-2020-G1-AM-B-M-MEX-PER-01,20200206,Fed Cup G1 RR: MEX vs PER,Clay,2,D,130,25184.29
3222,2020-W-FC-2020-G1-AM-PPO-ARG-COL-01,20200208,Fed Cup G1 PPO: ARG vs COL,Clay,2,D,204,41658.99
3223,2020-W-FC-2020-G1-AM-PPO-PAR-MEX-01,20200208,Fed Cup G1 PPO: PAR vs MEX,Clay,2,D,164,31967.58
3224,2020-W-FC-2020-G1-AM-REL-VEN-CHI-01,20200208,Fed Cup G1 REL: VEN vs CHI,Clay,2,D,195,38216.27
3225,2020-W-FC-2020-G1-AO-A-M-CHN-INA-01,20200304,Fed Cup G1 RR: CHN vs INA,Hard,2,D,157,32469.23
3226,2020-W-FC-2020-G1-AO-A-M-CHN-IND-01,20200303,Fed Cup G1 RR: CHN vs IND,Hard,2,D,184,36999.58
3227,2020-W-FC-2020-G1-AO-A-M-CHN-KOR-01,20200307,Fed Cup G1 RR: CHN vs KOR,Hard,2,D,197,38286.67
3228,2020-W-FC-2020-G1-AO-A-M-CHN-TPE-01,20200305,Fed Cup G1 RR: CHN vs TPE,Hard,2,D,157,30865.06
3229,2020-W-FC-2020-G1-AO-A-M-CHN-UZB-01,20200306,Fed Cup G1 RR: CHN vs UZB,Hard,2,D,206,42220.67
3230,2020-W-FC-2020-G1-AO-A-M-INA-KOR-01,20200306,Fed Cup G1 RR: INA vs KOR,Hard,2,D,242,47800.66
3231,2020-W-FC-2020-G1-AO-A-M-INA-UZB-01,20200305,Fed Cup G1 RR: INA vs UZB,Hard,2,D,234,48700.33
3232,2020-W-FC-2020-G1-AO-A-M-IND-INA-01,20200307,Fed Cup G1 RR: IND vs INA,Hard,2,D,165,32904.79
3233,2020-W-FC-2020-G1-AO-A-M-IND-KOR-01,20200305,Fed Cup G1 RR: IND vs KOR,Hard,2,D,278,56308.88
3234,2020-W-FC-2020-G1-AO-A-M-IND-UZB-01,20200304,Fed Cup G1 RR: IND vs UZB,Hard,2,D,261,53564.64
3235,2020-W-FC-2020-G1-AO-A-M-KOR-UZB-01,20200303,Fed Cup G1 RR: KOR vs UZB,Hard,2,D,159,31670.76
3236,2020-W-FC-2020-G1-AO-A-M-TPE-INA-01,20200303,Fed Cup G1 RR: TPE vs INA,Hard,2,D,183,37510.44
3237,2020-W-FC-2020-G1-AO-A-M-TPE-IND-01,20200306,Fed Cup G1 RR: TPE vs IND,Hard,2,D,137,28106.25
3238,2020-W-FC-2020-G1-AO-A-M-TPE-KOR-01,20200304,Fed Cup G1 RR: TPE vs KOR,Hard,2,D,267,53937.71
3239,2020-W-FC-2020-G1-AO-A-M-TPE-UZB-01,20200307,Fed Cup G1 RR: TPE vs UZB,Hard,2,D,245,50785.58
3240,2020-W-FC-2020-G1-EPA-A-A-M-CRO-BUL-01,20200205,Fed Cup G1 RR: CRO vs BUL,Hard,2,D,284,56193.96
3241,2020-W-FC-2020-G1-EPA-A-A-M-UKR-BUL-01,20200206,Fed Cup G1 RR: UKR vs BUL,Hard,2,D,136,27141.41
3242,2020-W-FC-2020-G1-EPA-A-A-M-UKR-CRO-01,20200207,Fed Cup G1 RR: UKR vs CRO,Hard,2,D,195,38599.89
3243,2020-W-FC-2020-G1-EPA-A-B-M-AUT-GRE-01,20200206,Fed Cup G1 RR: AUT vs GRE,Hard,2,D,148,28591.1
3244,2020-W-FC-2020-G1-EPA-A-B-M-EST-AUT-01,20200207,Fed Cup G1 RR: EST vs AUT,Hard,2,D,201,40046.52
3245,2020-W-FC-2020-G1-EPA-A-B-M-EST-GRE-01,20200205,Fed Cup G1 RR: EST vs GRE,Hard,2,D,232,41836.45
3246,2020-W-FC-2020-G1-EPA-A-B-M-ITA-AUT-01,20200205,Fed Cup G1 RR: ITA vs AUT,Hard,2,D,165,32441.37
3247,2020-W-FC-2020-G1-EPA-A-B-M-ITA-EST-01,20200206,Fed Cup G1 RR: ITA vs EST,Hard,2,D,224,46487.67
3248,2020-W-FC-2020-G1-EPA-A-B-M-ITA-GRE-01,20200207,Fed Cup G1 RR: ITA vs GRE,Hard,2,D,205,39465.73
3249,2020-W-FC-2020-G1-EPA-A-PPO-CRO-ITA-01,20200208,Fed Cup G1 PPO: CRO vs ITA,Hard,2,D,169,32398.73
3250,2020-W-FC-2020-G1-EPA-A-PPO-UKR-EST-01,20200208,Fed Cup G1 PPO: UKR vs EST,Hard,2,D,226,43217.64
3251,2020-W-FC-2020-G1-EPA-A-REL-BUL-GRE-01,20200208,Fed Cup G1 REL: BUL vs GRE,Hard,2,D,246,48846.51
3252,2020-W-FC-2020-G1-EPA-B-A-M-SRB-LUX-01,20200206,Fed Cup G1 RR: SRB vs LUX,Hard,2,D,288,60800.26
3253,2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,20200207,Fed Cup G1 RR: SRB vs SWE,Hard,2,D,262,50568.24
3254,2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,20200205,Fed Cup G1 RR: SWE vs LUX,Hard,2,D,235,45562.64
3255,2020-W-FC-2020-G1-EPA-B-B-M-POL-SLO-01,20200206,Fed Cup G1 RR: POL vs SLO,Hard,2,D,166,32709.81
3256,2020-W-FC-2020-G1-EPA-B-B-M-POL-TUR-01,20200207,Fed Cup G1 RR: POL vs TUR,Hard,2,D,168,34413.48
3257,2020-W-FC-2020-G1-EPA-B-B-M-TUR-SLO-01,20200205,Fed Cup G1 RR: TUR vs SLO,Hard,2,D,130,26202.09
3258,2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,20200208,Fed Cup G1 PPO: POL vs SWE,Hard,2,D,277,51979.76
3259,2020-W-FC-2020-G1-EPA-B-PPO-SRB-SLO-01,20200208,Fed Cup G1 PPO: SRB vs SLO,Hard,2,D,198,41549.8
3260,2020-W-FC-2020-G1-EPA-B-REL-LUX-TUR-01,20200208,Fed Cup G1 REL: LUX vs TUR,Hard,2,D,226,46287.37
3261,2020-W-FC-2020-G2-AO-B-A-M-NZL-MGL-01,20200205,Fed Cup G2 RR: NZL vs MGL,Hard,2,D,234,47783.51
3262,2020-W-FC-2020-G2-AO-B-A-M-NZL-PAK-01,20200206,Fed Cup G2 RR: NZL vs PAK,Hard,2,D,208,41428.35
3263,2020-W-FC-2020-G2-AO-B-A-M-PAK-MGL-01,20200204,Fed Cup G2 RR: PAK vs MGL,Hard,2,D,197,37118.03
3264,2020-W-FC-2020-G2-AO-B-A-M-SGP-MGL-01,20200206,Fed Cup G2 RR: SGP vs MGL,Hard,2,D,185,36858.59
3265,2020-W-FC-2020-G2-AO-B-A-M-SGP-NZL-01,20200207,Fed Cup G2 RR: SGP vs NZL,Hard,2,D,153,30112.95
3266,2020-W-FC-2020-G2-AO-B-A-M-SGP-PAK-01,20200205,Fed Cup G2 RR: SGP vs PAK,Hard,2,D,223,43755.96
3267,2020-W-FC-2020-G2-AO-B-B-M-PHI-GUM-01,20200204,Fed Cup G2 RR: PHI vs GUM,Hard,2,D,173,32299.73
3268,2020-W-FC-2020-G2-AO-B-B-M-PHI-TKM-01,20200207,Fed Cup G2 RR: PHI vs TKM,Hard,2,D,124,24316.25
3269,2020-W-FC-2020-G2-AO-B-B-M-THA-GUM-01,20200207,Fed Cup G2 RR: THA vs GUM,Hard,2,D,230,44646.67
3270,2020-W-FC-2020-G2-AO-B-B-M-THA-PHI-01,20200206,Fed Cup G2 RR: THA vs PHI,Hard,2,D,245,49772.7
3271,2020-W-FC-2020-G2-AO-B-B-M-THA-TKM-01,20200204,Fed Cup G2 RR: THA vs TKM,Hard,2,D,227,49888.04
3272,2020-W-FC-2020-G2-AO-B-B-M-TKM-GUM-01,20200205,Fed Cup G2 RR: TKM vs GUM,Hard,2,D,194,38154.55
3273,2020-W-FC-2020-G2-AO-B-PP3-4-THA-PAK-01,20200208,Fed Cup G2 PM: THA vs PAK,Hard,2,D,197,42858.26
3274,2020-W-FC-2020-G2-AO-B-PP5-6-GUM-MGL-01,20200208,Fed Cup G2 PM: GUM vs MGL,Hard,2,D,282,62059.14
3275,2020-W-FC-2020-G2-AO-B-PP7-8-SGP-TKM-01,20200208,Fed Cup G2 PM: SGP vs TKM,Hard,2,D,188,37017.81
3276,2020-W-FC-2020-G2-AO-B-PPO-NZL-PHI-01,20200208,Fed Cup G2 PPO: NZL vs PHI,Hard,2,D,245,49180.25
3277,2020-W-FC-2020-G2-EPA-A-M-GEO-MDA-01,20200205,Fed Cup G2 RR: GEO vs MDA,Hard,2,D,284,55315.22
3278,2020-W-FC-2020-G2-EPA-A-M-ISR-GEO-01,20200204,Fed Cup G2 RR: ISR vs GEO,Hard,2,D,198,38530.32
